title,company,location,salary_min,salary_max,description,posted_date,job_url,search_title
Senior Business Analyst,World Wide Technology,"Tallahassee, Leon County",160126.42,160126.42,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:32Z,https://www.adzuna.com/land/ad/5723733216?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=4A9CC4CFC77EA740AD31F2A97B8EBC0B517D0F41,Business Analyst
Senior Business Analyst,World Wide Technology,"Fort Wayne, Allen County",158258.02,158258.02,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:27Z,https://www.adzuna.com/land/ad/5723732783?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=424A36362B59904237757825702FBB69C12AC6F4,Business Analyst
Senior Business Analyst,World Wide Technology,"Morgantown, Monongalia County",171411.72,171411.72,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:32Z,https://www.adzuna.com/land/ad/5723733231?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=E25D90656DA5B8361CDE433A2D474D4F2FAEC63F,Business Analyst
Senior Business Analyst,World Wide Technology,"Madison, Dane County",164254.52,164254.52,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:32Z,https://www.adzuna.com/land/ad/5723733241?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=E278A91F1E049D95E5D2DF559C4641734566C492,Business Analyst
Senior Business Analyst,World Wide Technology,"Hialeah, Miami-Dade County",174049.12,174049.12,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:33Z,https://www.adzuna.com/land/ad/5723733278?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=AA135AA0802830B7E121A4CF711BA82912688F78,Business Analyst
Senior Business Analyst,World Wide Technology,"Wellesley, Norfolk County",160734.89,160734.89,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:33Z,https://www.adzuna.com/land/ad/5723733283?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=0EFD23B16BD857B44FB0E9E1D3D2C36FE11B5016,Business Analyst
Senior Business Analyst,World Wide Technology,"Wilmington, New Hanover County",166971.52,166971.52,"Why WWT? At World Wide Technology, we work together to make a new world happen. Our important work benefits our clients and partners as much as it does our people and communities across the globe. WWT is dedicated to achieving its mission of creating a profitable growth company that is also a Great Place to Work for All. We achieve this through our world-class culture, generous benefits and by delivering cutting-edge technology solutions for our clients. Founded in 1990, WWT is a global technol…",2026-05-08T22:50:32Z,https://www.adzuna.com/land/ad/5723733201?se=di5ASBBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=8880F75CD88CE97340BCC8FE4BC64C314192E40D,Business Analyst
Business Intelligence Analyst,Warfel Construction,"East Petersburg, Lancaster County",97321.02,97321.02,"Warfel Construction Company is looking for a Business Intelligence Analyst to join our fast-paced, team-oriented organization based out of our East Petersburg, PA office. The Business Intelligence Analyst will help Warfel build and scale a modern, trusted data environment by translating data into reliable insights that driver better decisions across finance, project management, and leadership. Requirements Job responsibilities include, but are not limited to, the following: Responsibilities: De…",2026-05-12T18:15:18Z,https://www.adzuna.com/details/5727390637?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Grubb Properties,"Charlotte, Mecklenburg County",91799.35,91799.35,"Business Intelligence Analyst  Charlotte, NC (In-Office)  Grubb Properties | Full-Time Turn Data Into Strategy. Turn Insights Into Impact. Grubb Properties is seeking a Business Intelligence Analyst to serve as our enterprise Power BI leader and strategic analytics partner. This is more than a reporting role — it’s an opportunity to shape how data drives decision-making across a growing, forward-thinking real estate organization. This role sits at the intersection of technology and business. Yo…",2026-02-25T16:26:11Z,https://www.adzuna.com/details/5645486728?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Logic Software Solutions,"Stamford, Fairfield County",150000.0,160000.0,"Job Title: Business Intelligence Analyst Location: Stamford, CT - 3 Days on - Site Department: Intelligence & Surveillance / Data & Analytics About the Team Our Intelligence and Surveillance team sets the industry standard for intelligence-driven analysis. We proactively identify, monitor, and assess various sources of risk using proprietary tools and specialized tradecraft. We support senior management by providing strategic assessments, actionable recommendations, and real-time escalations. R…",2026-05-07T20:56:56Z,https://www.adzuna.com/details/5722312078?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,LaBella Associates,"Rochester, Monroe County",80000.0,105000.0,"We are seeking a highly analytical and technically skilled Business Intelligence Analyst to join our Operations Project Delivery team. This role is responsible for developing and maintaining reporting, performance metrics, and automated workflows that support operational decision-making across the organization. The ideal candidate will have strong expertise in Power BI, Tableau, or similar visualization tool, experience with the Microsoft Power Platform (including Power Automate), and a solid u…",2026-05-14T18:28:25Z,https://www.adzuna.com/details/5729816508?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Blueprint,US,75000.0,95000.0,"Death is our only foe. Blueprint was founded by Bryan Johnson, who has the world’s best comprehensive biomarkers. He is quantitatively the healthiest person on the planet. Blueprint is methodically built on science. Bryan freely shares his protocol, learnings and data with everyone to use. Blueprint has also developed a family of nutritional products to make the benefits of the Blueprint protocol affordable and available to all. We’re a small, tight-knit team working to clean up the global food…",2026-04-22T22:49:20Z,https://www.adzuna.com/details/5707891937?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Chubb in Bermuda,"Chicago, Cook County",62200.0,105800.0,"Description Combined Insurance, a Chubb Company, is seeking a Business Intelligence Analyst to join our fast-paced, high energy, growing company. We are proud of our tradition of success in the insurance industry of over 100 years. Come join our team of hard-working, talented professionals! JOB Summary This position will be responsible for the development of new Business Intelligence dashboards using Power BI that will be accessible on the iPad using cloud-based data. He/she will work closely w…",2025-10-07T08:57:35Z,https://www.adzuna.com/land/ad/5435655663?se=rKYYSRBX8RGvjPD20Sc1wQ&utm_medium=api&utm_source=d2e6d718&v=E87F7FF51062613863483BEE64D961FF718DBE8D,Business Intelligence Analyst
Business Intelligence Analyst,Strategic Employment,US,100000.0,120000.0,"Our client, a fast growing organization within the financial services sector, is seeking an experienced Business Intelligence Analyst to join their growing team. This role involves supporting stakeholders across multiple department to identify trends, build dashboards, and produce data-driven insights. Term: Full Time Location: Summit, NJ Compensation: $100k - $120k Desired Qualifications: 4 years of experience as a Business Intelligence or Data Analyst Proficiency with SQL, Python, Tableau, Po…",2025-05-30T04:29:53Z,https://www.adzuna.com/details/5223084352?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,2020 Companies,"Southlake, Tarrant County",67415.06,67415.06,"Job Type: Regular Work Location: Client Support Center - Southlake, TX 76092 Overview: 2020 Companies is now interviewing for a Full-Time Remote Business Intelligence Analyst Position The Business Intelligence Analyst helps advance the Company Analytics Department initiative to deliver data-driven-decisions to our clients through continual improvement of existing and future programs. The Business Intelligence Analyst is part of a team that works with internal and external stake holders to colle…",2026-05-22T00:46:24Z,https://www.adzuna.com/details/5737277505?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,EquipmentShare,"Columbia, Boone County",82947.8,82947.8,"Build the Future with Us — EquipmentShare is Hiring a Business Intelligence Analyst At EquipmentShare, we’re not just filling a role — we’re assembling the best team on the planet to build something that’s never been built before . We’re on a mission to transform an industry that’s been stuck in the past by empowering contractors and communities through innovative technology, real-time support, and a team that truly cares. We’re hiring a Business Intelligence Analyst at our Corporate Headquarte…",2026-05-06T04:08:05Z,https://www.adzuna.com/details/5720222695?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Summitstone Health Partners,"Timnath, Larimer County",89648.0,125507.0,"Business Intelligence Analyst Salary Range: $89,648 - $125,507 annually based on relevant years of experience Location: Larimer County, Colorado Full time, 40 hours per week Hours: Monday- Friday The salary range for this position is SummitStone’s good faith belief and reasonable estimate of the range of possible compensation for this position at the time of the posting. SummitStone may ultimately offer more or less than the posted range. The compensation offered to the successful applicant may…",2025-12-14T19:17:10Z,https://www.adzuna.com/land/ad/5542604031?se=rKYYSRBX8RGvjPD20Sc1wQ&utm_medium=api&utm_source=d2e6d718&v=85524D49C54F3A9EC844535FC5DABF898A722C77,Business Intelligence Analyst
Business Intelligence Analyst,American Wagering,"Jersey City, Hudson County",51882.81,51882.81,"Get ready for a new market with a wide-open field. Understanding our customers is the key to staying ahead, and as the Business Intelligence Analyst we need you to dive into the data and tell us what they want most. You’ll provide customer-insights by defining and monitoring reporting and using ad-hoc analysis of digital user behavior, transaction activity, site performance indicators and other key metrics to ensure our customers play with us again and again. What You Will Do: Adept at accurate…",2024-09-20T05:38:28Z,https://www.adzuna.com/details/4870298544?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Zymo Research Corporation,"Tustin, Orange County",75000.0,100000.0,"Job Summary: Zymo Research is seeking a Business Intelligence Analyst to support Commercial Operations with rigorous, decision-oriented analytics. This role is accountable for converting complex commercial, marketing, and external data into structured insights that inform leadership decisions, prioritize initiatives, and improve commercial execution. The ideal candidate brings a consulting mindset to analytics: comfort with ambiguity, strong problem structuring skills, and the ability to transl…",2026-01-21T10:25:41Z,https://www.adzuna.com/land/ad/5593995813?se=rKYYSRBX8RGvjPD20Sc1wQ&utm_medium=api&utm_source=d2e6d718&v=D94C58396D84996A82DA791CDEEDAB7CFE35D348,Business Intelligence Analyst
Business Intelligence Analyst,"Highmark Residential, LLC","Addison, Dallas",67774.12,67774.12,"Why Highmark Residential? Because every position is considered critical to Highmark’s success and reputation, we take care to employ those who aspire to become the best in their field. Those who succeed at Highmark will do so because they enjoy an empowered, challenging, fulfilling and financially rewarding workplace! Why we need you: As a Business Intelligence Analyst, you’ll play a key role in the Highmark Residential Data Science team by delivering impactful analytics and BI solutions. The r…",2026-04-09T08:19:42Z,https://www.adzuna.com/details/5694436658?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Ann & Robert H. Lurie Children's Hospital of Chicago,"Chicago, Cook County",70720.0,115627.0,"Ann & Robert H. Lurie Children’s Hospital of Chicago provides superior pediatric care in a setting that offers the latest benefits and innovations in medical technology, research and family-friendly design. As the largest pediatric provider in the region with a 140-year legacy of excellence, kids and their families are at the center of all we do. Ann & Robert H. Lurie Children’s Hospital of Chicago is ranked in all 10 specialties by the U.S. News & World Report. Location Simpson Querrey Biomedi…",2026-03-18T12:07:04Z,https://www.adzuna.com/details/5670819433?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,TRILLIUM HEALTH RESOURCES,US,64927.0,82402.0,"Pay Plan Title: Senior Data Analyst Working Title: Business Intelligence Analyst Position Number: 45059 FLSA Status: Exempt Posting Salary Range: $ 64,927 - $ 82,402 Office Location: Remote within United States POSTING DETAILS: Make an Impact Trillium Health Resources is a Tailored Plan and Managed Care Organization (MCO) serving 46 counties across North Carolina. We manage services for individuals with serious mental health needs, substance use disorders, traumatic brain injuries, and intellec…",2026-05-22T00:55:58Z,https://www.adzuna.com/details/5737298778?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,The Children's Institute of Pittsburgh,"Pittsburgh, Allegheny County",75666.21,75666.21,"Careers at Our Amazing Place. At The Children’s Institute of Pittsburgh, we’ve built our legacy on being amazing. After more than a century of the highest quality care and service to children and their families, we’re forever proud of our team members who don’t just make a career here – they make a difference. Job Title: Business Intelligence Analyst Location: The Children's Institute Squirrel Hill Campus, 1405 Shady Avenue, Pittsburgh, PA 15217 Schedule: Monday – Friday, Full Time, Onsite The …",2026-05-13T05:38:42Z,https://www.adzuna.com/details/5727908606?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Casting Networks,"Sanford, Los Angeles County",81269.55,81269.55,"Job Purpose: Casting Networks is seeking an inquisitive individual with an inherent affinity for data of all sorts. Like numbers and puzzles? The Business Intelligence Analyst will transform market and business trends into meaningful, actionable insights driving business growth and efficiency. A bright, highly solutions-oriented and hands-on technologist consumed by the notion that information can transform business results. In this role you will conduct analytical studies to provide results an…",2024-09-20T07:06:28Z,https://www.adzuna.com/details/4870416291?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,EverDriven,"Greenwood Village, Arapahoe County",75000.0,85000.0,"EverDriven is the nation’s leading provider of alternative student transportation, partnering with school districts to serve students who need it most—including those experiencing homelessness, living with disabilities, or outside traditional bus routes. Our tech-enabled, human-led model helps remove barriers to learning through safe, reliable transportation. Since 2006, we’ve helped organizations solve complex transportation challenges through strong partnerships, dependable service, and a peo…",2026-05-13T06:26:05Z,https://www.adzuna.com/details/5727961805?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Savant,"Loves Park, Winnebago County",85000.0,105000.0,"Description Position Summary This role is for a high-performing Business Intelligence professional who already knows wealth management and knows data —and wants to operate where the two truly meet. The Business Intelligence Analyst plays a critical role in transforming complex wealth management data into trusted, actionable insights used by leaders and teams across the firm. This is not a “dashboard-only” BI role. You’ll sit close to the business, influence how data is structured upstream, and …",2026-04-25T02:57:56Z,https://www.adzuna.com/details/5710144074?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Prime Group Holdings,"Saratoga Springs, Saratoga County",65000.0,70000.0,"Prime Group Holdings , LLC, a vertically-integrated private equity real estate firm specializing in self storage and other alternative real estate asset classes, has an exciting opportunity for a talented Business Intelligence Analyst in its headquarters in Saratoga Springs, NY. With $6.7 billion in assets under management, Prime Group is among the largest private owners and operators of self-storage properties globally, with a portfolio of 320 self-storage assets across 28 U.S. states, three C…",2026-05-14T04:56:06Z,https://www.adzuna.com/details/5729030048?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Potter Global Technologies,"Maryland Heights, Saint Louis County",80000.0,90000.0,"Description Join Us as a Business Intelligence Analyst at Potter Global Technologies At Potter Global Technologies, we’ve been protecting lives around the world for over 125 years—and we’re just getting started. We’re a global leader in life safety solutions, committed to saving lives through innovative technology and trusted partnerships. Our vision is for our customers to know us globally as their innovative, easy-to-do-business-with, best-in-class life-safety product partner. And our mission…",2026-01-12T13:23:45Z,https://www.adzuna.com/details/5580680716?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,MidFirst Bank,"Nichols Hills, Oklahoma County",96795.17,96795.17,"This Business Intelligence Analyst position is a role within Midland Mortgage, a division of MidFirst Bank, in the Strategy and Operational Support group. In this role, you will be responsible for creating, documenting, and maintaining links between access databases and the data warehouse. You will communicate directly with business unit stakeholders and corporate technology database administrators to make sure data is accurate and available for use in reporting. Responsibilities of the positio…",2026-03-14T18:05:09Z,https://www.adzuna.com/details/5665830558?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Christian Family Care Agency,"Phoenix, Maricopa County",67096.29,67096.29,"Full Time, Exempt $56K � $62K Annually Turn Data into Insight. Insight into Impact . At Christian Family Care, data isn�t just numbers�it�s a powerful tool that helps us serve children, families, and communities with excellence and compassion. We�re seeking a Business Intelligence Analyst who thrives at the intersection of data engineering, analytics, and storytelling, and who is excited to use their skills to support a Christ-centered mission. If you love building elegant dashboards, optimizin…",2026-04-24T01:45:14Z,https://www.adzuna.com/details/5709120533?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Lands' End,"Dodgeville, Iowa County",112099.59,112099.59,"As a Business Intelligence Analyst, you will be responsible for designing, building, and maintaining reports and dashboards that provide actionable insights to drive operational and financial decision-making. You will work closely with cross-functional teams to gather and analyze business requirements, ensuring that reporting solutions meet both the strategic and tactical needs of the organization. Your expertise in data visualization, reporting tools, and business analytics will help translate…",2026-05-20T02:46:00Z,https://www.adzuna.com/details/5734897596?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,"Atlanta, GA","Atlanta, Fulton County",52792.81,52792.81,"Description: The Business Intelligence Analyst supports the creation and maintenance of cybersecurity reporting, dashboards, and recurring metrics. This role focuses on accurate data preparation, reliable reporting delivery, and clear stakeholder communication. Work is completed with frequent guidance and review; The analyst performs routine work with general direction and begins to independently manage standard reporting tasks while escalating more complex issues. Key Responsibilities Data Pre…",2026-05-09T20:33:14Z,https://www.adzuna.com/details/5724706570?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Leo Facilities Maintenance,"West Chester, Chester County",95000.0,115000.0,"About Leo Leo is a portfolio of trusted service companies operating under one brand. Our family includes Academy Locksmith, Firstline Lock & Door, First Choice Facilities, Caliber, CLM, Impact, and others - all Powered by Leo. By operating as one team, we invest in our people, systems, and shared ways of working, while continuing to support the local teams and relationships that define our businesses. The result is consistent, reliable service and more opportunity for our people to grow and mak…",2026-04-11T22:48:05Z,https://www.adzuna.com/details/5697201309?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Calista Corporation,US,101729.85,101729.85,"Calista Corporation Regular JOB SUMMARY: The Business Intelligence Analyst supports Calista’s Accounting and Finance teams by analyzing and interpreting complex data to deliver actionable insights through reporting tools such as Costpoint BI (IBM Cognos), MS Power BI, and OnBase. This role is part of the Finance Systems Team and contributes to the functional development, testing, and enhancement of financial reporting solutions. The analyst works with key financial enterprise applications, incl…",2026-05-22T05:16:20Z,https://www.adzuna.com/details/5737468526?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,"Springfield, MA","Springfield, Hampden County",74744.24,74744.24,"Job Description Job Title: Business Intelligence Analyst – Construction Industry Job Location: Remote Compensation: $90,000 - $120,000 Eligibility/Clearance: US Citizenship Required. This position supports a government project. Job Description: We are seeking a Business Intelligence Analyst to support the development, implementation, maintenance, and improvement of dashboard reporting across project delivery and internal business operations. This role will build executive and project-level dash…",2026-04-21T20:20:53Z,https://www.adzuna.com/details/5706607016?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Focus Technology Solution,"Boston, Suffolk County",101861.98,101861.98,Our Data & Analytics practice is looking to hire a Business Intelligence Analyst to join our growing team! We engineer data to help our clients overcome their biggest obstacles and exploit their most valuable opportunities by utilizing our deep experience across multiple industries. The successful hire will be an integral part of a collaborative engineering team specializing in building modern data pipelines for our customers. Some responsibilities include but are not limited to the following: …,2026-02-18T13:58:46Z,https://www.adzuna.com/details/5634817441?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Texicare,US,74202.27,74202.27,"Position Summary We are looking for a data-driven Business Intelligence Analyst to join our team and help transform complex data into actionable business insights. In this role, you will be responsible for the end-to-end delivery of intuitive dashboards, the maintenance of our core KPI definitions, and the enablement of self-service analytics across the organization. As an intermediate-level contributor, you will work with high autonomy to support key functional areas—including Finance, Operati…",2026-03-20T15:24:01Z,https://www.adzuna.com/details/5673290005?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Formica Corporation,"Sharonville, Hamilton County",93871.06,93871.06,"We are seeking a curious, motivated, earlyâcareer Business Intelligence Analyst to join our growing analytics team. This role is ideal for candidates with strong academic or internship experience in data analytics, business analytics, or related fields who are excited to apply and expand their skills in real-world problem solving. While fluent in all things related to data analytics, the candidate should have a desire to understand business or operations workflows and fundamentals. The ideal …",2026-03-20T14:43:36Z,https://www.adzuna.com/details/5673267359?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Ziegler,"Minneapolis, Hennepin County",82300.0,102900.0,Ziegler CAT is seeking a Business Intelligence Analyst who is responsible for interpretation and execution of data visualization through the use of Power BI for different divisions of the Ziegler business. The role focuses on working with different divisions to create the most effective and efficient reporting and analytics to help Ziegler succeed in maximizing our customer’s uptime. Additional duties will include exploration of additional data sources from outside of Ziegler to enable continue…,2026-03-12T12:53:14Z,https://www.adzuna.com/details/5662478325?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Delta Dental of WI,"Jordan, Portage County",71768.98,71768.98,"At Delta Dental of Wisconsin, we are champions of Oral Health, and we have built our company on a foundation of delivering innovative products and services within our culture of legendary service. Our culture that sets us apart within our industry and the way we do business and it is different. Our employees stay here because the organization supports them as employees and their career growth. We have many employees who have stayed for 25, 30, or even 45 years within our organization. Delta Den…",2026-05-16T01:06:46Z,https://www.adzuna.com/details/5731110908?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Tfs,"Perrysburg, Wood County",71086.77,71086.77,"Full-time Description TFS is the nation’s largest provider of brand-independent facilities, fleet, and asset management services for companies in the manufacturing, distribution, healthcare, hospitality, and numerous other industries. As the leading subject matter experts in mission critical capital assets specific to the warehousing and distribution of goods, TFS is a key supply chain partner for the customers we serve. TFS is a leading provider of comprehensive, full life-cycle fleet manageme…",2026-03-18T19:44:25Z,https://www.adzuna.com/details/5671368518?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,STV,US,88777.0,101460.0,"STV is seeking a Business Intelligence Analyst , reporting to the IT Director of Business Systems. This position is designated as hybrid (3 days per week in office) and can be located within a commutable distance of any of our main office locations, preferably within the central or east co. This is a critical role in supporting business growth by delivering accurate, actionable reporting and analysis across all business units and for executive leadership. This position supports the development …",2026-05-20T00:46:11Z,https://www.adzuna.com/details/5734817174?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Cellular Sales Verizon Authorized Retailer,"Concord, Knox County",115611.25,115611.25,"Business Intelligence Analyst Classification Exempt Reports to Business Intelligence Manager JOB DESCRIPTION Summary/Objective In this role, you will analyze data to provide actionable insights that help drive key business decisions. You will work closely with business units to understand their data needs and deliver reports, dashboards, and analytical solutions. The ideal candidate will have a strong understanding of business processes, data analysis techniques, and BI tools to support data-dr…",2026-05-08T05:06:24Z,https://www.adzuna.com/details/5722824827?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,National Resident Matching Program,"Washington, Washington, D.C.",91300.0,101200.0,"About the Organization The National Resident Matching Program® (NRMP®) is a private, not-for-profit organization established in 1952 to provide a uniform date of appointment to positions in graduate medical education (GME) in the United States. The NRMP is not an application processing service; rather, it provides an impartial venue for matching applicants’ and programs’ preferences for each other consistently. The NRMP conducts the annual Main Residency Match encompassing 40,000 applicants for…",2026-05-07T01:28:31Z,https://www.adzuna.com/details/5721282328?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,U-Haul,"Phoenix, Maricopa County",56789.15,56789.15,"Location: 2727 N Central Ave, Phoenix, Arizona 85004 United States of America This position will be onsite in Phoenix, Arizona. U-Haul is seeking a Business Intelligence Analyst to join its Storage department. In this role, you’ll be part of an analytics-first team that values execution and leverages data to solve real business problems. You’ll analyze ecommerce, digital marketing and operational data to uncover insights that shape strategy and drive growth. This is a great opportunity for some…",2026-05-16T04:19:18Z,https://www.adzuna.com/details/5731204921?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Anaconda,US,84500.0,124500.0,"Summary: We're looking for a talented Business Intelligence Analyst to join our Data Analytics team. The Data Analytics team at Anaconda turns data into direction - translating CRM, product, and financial data into the insights that help our go-to-market, finance, and customer success teams make better decisions, faster. We recently completed a reorg that brought analytics engineering and data science closer together under one function, and we're building on strong existing infrastructure. This…",2026-05-03T01:03:01Z,https://www.adzuna.com/details/5717636061?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Grant Street Group,US,100000.0,140000.0,"At Grant Street Group, we provide quality software and uncompromising support for tax collection, ePayments, and auctions to help government work better and deliver reliable, efficient services. Data-driven decision making is an increasingly critical part of our company operations, and our Data Analytics and Revenue Operations teams provide the tools to make it happen. We are looking for a Business Intelligence Analyst who has a strong technical background in BI development and analytics, and a…",2026-02-27T12:26:39Z,https://www.adzuna.com/details/5647394275?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,PerkSpot,"River North, Chicago",65000.0,75000.0,"PerkSpot is searching for a Business Intelligence Analyst to join our Business Intelligence team! At PerkSpot, our mission goes beyond discounts—it’s about empowering employees everywhere to make smarter spending decisions so they can do more of what they love. We believe every dollar saved can become a stepping stone to a brighter future, whether that’s a special family vacation, a first home, or simply extra peace of mind. This position is required to be in the office 3 days a week on Tuesday…",2026-05-17T01:24:21Z,https://www.adzuna.com/details/5732182680?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Fracht Usa,"Aldine, Houston",80517.7,80517.7,"POSITION OVERVIEW The Business Intelligence Analyst develops and maintains reporting and analytics solutions that enable data-driven decision-making across the organization. This role creates dashboards, reports, and visualizations using the Microsoft ecosystem (Power BI, Fabric) while working with data that has been prepared by the Data Engineering team. The position requires strong technical skills, the ability to work independently on complex projects, and a commitment to maintaining compreh…",2026-05-22T04:02:12Z,https://www.adzuna.com/details/5737416761?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
Business Intelligence Analyst,Los Angeles Tourism & Convention Board,"Arco Plaza, Los Angeles County",80000.0,100000.0,"Full-time Description WHO WE ARE The mission of the Los Angeles Tourism & Convention Board (Los Angeles Tourism) is to improve the quality of life for all Angelenos through the economic and community benefits of tourism. Representing over 1,000 local tourism-related businesses, Los Angeles Tourism is a non-profit organization responsible for promoting the City of Angels as one of the world’s premier travel destinations through its global brand marketing and sales efforts. Tourism is a cornersto…",2026-01-29T17:30:54Z,https://www.adzuna.com/details/5605454286?utm_medium=api&utm_source=d2e6d718,Business Intelligence Analyst
